[19Mar2024 15:47:45.037] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Gottfrid_N, --version, 1.20.1, --gameDir, C:/Users/Gottfrid/AppData/Roaming/PrismLauncher/instances/1.20.1/.minecraft, --assetsDir, C:/Users/Gottfrid/AppData/Roaming/PrismLauncher/assets, --assetIndex, 5, --uuid, bb2d0351fd0f43fba84ac291b43e6b9e, --accessToken, ????????, --userType, msa, --versionType, release, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.101, --fml.fmlVersion, 47.2.2, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412, --width, 854, --height, 480]
[19Mar2024 15:47:45.045] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8.1 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[19Mar2024 15:47:47.052] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[19Mar2024 15:47:47.176] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[19Mar2024 15:47:47.700] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[19Mar2024 15:47:47.741] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[19Mar2024 15:47:47.822] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Gottfrid/AppData/Roaming/PrismLauncher/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23152!/ Service=ModLauncher Env=CLIENT
[19Mar2024 15:47:47.961] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce GTX 1060 3GB/PCIe/SSE2 GL version 4.6.0 NVIDIA 546.65, NVIDIA Corporation
[19Mar2024 15:47:49.071] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "letmedespawn-forge-1.20.x-1.2.0.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.071] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "LibX-1.20.1-5.0.13.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.071] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcjtylib-1.20-8.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.071] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "megacells-forge-2.3.3-1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.071] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modernfix-forge-5.14.0+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ModernStartupQOL-1.1-1.20.X.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MouseTweaks-forge-mc1.20-2.25.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MysticalAgradditions-1.20.1-7.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MysticalAgriculture-1.20.1-7.0.10.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "no-telemetry-1.8.0.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "novacore-1.20.1-1.0.0-build.3.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "oculus-mc1.20.1-1.6.15a.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "okzoomer-forge-1.20-3.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.072] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PackagedAuto-1.20.1-3.4.4.16.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PackagedAvaritia-1.20.1-2.2.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PackagedExCrafting-1.20.1-3.4.0.8.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Patchouli-1.20.1-84-FORGE.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pipez-forge-1.20.1-1.2.6.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Placebo-1.20.1-8.6.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ppfluids-1.20.1-2.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PrettyPipes-1.15.0-all.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "probejs-6.0.0-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ProjectE-1.20.1-PE1.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ProjectExpansion-1.20.1-1.0.0.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PuzzlesLib-v8.0.15-1.20.1-Forge.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Re-Avaritia-forged-1.20.1-1.3.5.3.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "recipeessentials-1.20.1-3.3.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.073] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "redstone_arsenal-1.20.1-8.0.0.22.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "reliquary-1.20.1-2.0.36.1199.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "resourcefullib-forge-1.20.1-2.1.23.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rftoolsbase-1.20-5.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rftoolsbuilder-1.20-6.0.4.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rftoolscontrol-1.20-7.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rftoolsdim-1.20-11.0.5.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rftoolspower-1.20-6.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rftoolsstorage-1.20-5.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rftoolsutility-1.20-6.0.5.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.074] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rhino-forge-2001.2.2-build.18.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.075] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "saturn-mc1.20.1-0.1.3.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.076] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Searchables-forge-1.20.1-1.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.077] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "SkyblockBuilder-1.20.1-5.0.13.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.077] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "smoothboot(reloaded)-mc1.20.1-0.0.4.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.077] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "smoothchunk-1.20.1-3.6.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.078] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "spark-1.10.53-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.078] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "starlight-1.1.2+forge.1cda73c.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.078] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "structureessentials-1.20.1-3.3.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.078] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "teamprojecte-1.20.1-1.1.2.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.078] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "textrues_embeddium_options-0.1.5+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.078] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermal_cultivation-1.20.1-11.0.0.22.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.078] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermal_dynamics-1.20.1-11.0.0.21.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.079] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermal_expansion-1.20.1-11.0.0.27.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.079] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermal_foundation-1.20.1-11.0.2.64.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.079] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermal_innovation-1.20.1-11.0.0.21.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.079] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermal_integration-1.20.1-11.0.0.23.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.079] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermal_locomotion-1.20.1-11.0.0.17.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.079] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "thermalendergy-1.20.1-1.0.0.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.081] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "titanium-1.20.1-3.8.27.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "toofast-1.20-0.4.3.5.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Torcherino-forge-1.20.1-20.0.0.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "torchmaster-20.1.5.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "vmp-fabric-mc1.20.1-0.2.0+beta.7.101-all.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "xnet-1.20-6.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "xtonesreworked-1.0.1-F_1.20.1-47.2.0.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "YeetusExperimentus-Forge-2.3.0-build.4+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.082] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ZeroCore2-1.20.1-2.1.39.jar" of type MOD with provider {mods folder locator at C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods}
[19Mar2024 15:47:49.410] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\libraries\net\neoforged\fancymodloader\core\47.2.2\core-47.2.2.jar is missing mods.toml file
[19Mar2024 15:47:49.417] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\libraries\net\neoforged\fancymodloader\language-java\47.2.2\language-java-47.2.2.jar is missing mods.toml file
[19Mar2024 15:47:49.422] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\libraries\net\neoforged\fancymodloader\language-lowcode\47.2.2\language-lowcode-47.2.2.jar is missing mods.toml file
[19Mar2024 15:47:49.427] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\libraries\net\neoforged\fancymodloader\language-minecraft\47.2.2\language-minecraft-47.2.2.jar is missing mods.toml file
[19Mar2024 15:47:49.435] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "core-47.2.2.jar" of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@4a6c18ad
[19Mar2024 15:47:49.435] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "language-java-47.2.2.jar" of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@4a6c18ad
[19Mar2024 15:47:49.435] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "language-lowcode-47.2.2.jar" of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@4a6c18ad
[19Mar2024 15:47:49.435] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "language-minecraft-47.2.2.jar" of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@4a6c18ad
[19Mar2024 15:47:49.435] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "client-1.20.1-20230612.114412-srg.jar" of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@4a6c18ad
[19Mar2024 15:47:49.435] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "forge-1.20.1-47.1.101-universal.jar" of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@4a6c18ad
[19Mar2024 15:47:49.441] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "events-47.2.2.jar" of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.BuiltinGameLibraryLocator@17271176
[19Mar2024 15:47:49.919] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[19Mar2024 15:47:49.921] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: C:\Users\Gottfrid\AppData\Roaming\PrismLauncher\instances\1.20.1\.minecraft\mods\curios-forge-5.7.2+1.20.1.jar
[19Mar2024 15:47:49.921] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 22 dependencies adding them to mods collection
[19Mar2024 15:47:49.921] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jctools-core-4.0.1.jar" of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@78830d9a
[19Mar2024 15:47:49.922] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mixinextras-forge-0.3.5.jar" of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@78830d9a
[19Mar2024 15:47:49.922] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jzlib-1.1.3.jar" of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@78830d9a
